"issuekey","created","storypoint","context","codesnippet","t_Task","t_Bug","t_Improvement","t_New.Feature","c_Storage","c_Indexing","c_Testing.Infrastructure","c_WiredTiger","c_Shell","c_Performance","c_Diagnostics","c_Build","c_Packaging","c_Replication","c_MapReduce","c_Sharding","c_Logging","c_Catalog","c_Concurrency","c_Internal.Code","c_Upgrade.Downgrade","c_Querying","c_Networking"
"SERVER-33740","03/08/2018 04:47:50",2,"Add Evergreen task for running powercycle against mobile storage engine ""We should create a {{powercycle_mobile}} Evergreen task that performs powercycle testing while running against the mobile storage engine. It should be as straightforward as copy [the definition for the {{powercycle}} task|https://github.com/mongodb/mongo/blob/789f74a3837c0daf799be2b8296f339977c551b8/etc/evergreen.yml#L3862-L3879] and specifying {{\-\-storageEngine=mobile}} in the {{mongod_extra_options}} parameter to the """"run powercycle test"""" function, although some care would need to be taken to disable the FSM clients if we do this ticket before resolving SERVER-32993.    {code:yaml}  - name: powercycle_mobile    exec_timeout_secs: 7200 # 2 hour timeout for the task overall    depends_on:    - name: compile    commands:    - func: """"do setup""""    - func: """"set up remote credentials""""      vars:        <<: *powercycle_remote_credentials    - func: """"set up EC2 instance""""      vars:        <<: *powercycle_ec2_instance    - command: expansions.update      <<: *powercycle_expansions    - func: """"run powercycle test""""      vars:        <<: *powercycle_test        mongod_extra_options: --mongodOptions=\""""--setParameter enableTestCommands=1 --storageEngine mobile\""""  {code}""","  - name: powercycle_mobile    exec_timeout_secs: 7200 # 2 hour timeout for the task overall    depends_on:    - name: compile    commands:    - func: """"do setup""""    - func: """"set up remote credentials""""      vars:        <<: *powercycle_remote_credentials    - func: """"set up EC2 instance""""      vars:        <<: *powercycle_ec2_instance    - command: expansions.update      <<: *powercycle_expansions    - func: """"run powercycle test""""      vars:        <<: *powercycle_test        mongod_extra_options: --mongodOptions=\""""--setParameter enableTestCommands=1 --storageEngine mobile\""""  ",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-33787","03/09/2018 19:23:01",2,"Platform Support: remove Debian 7 builds ""It will be EOLed in May.""","",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"SERVER-33817","03/12/2018 15:24:58",3,"Powercycle test using kill mongod ""Create a new powercycle task which has a {{crashOption}} to kill the monogd instead of crashing the remote host.""","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-33853","03/13/2018 17:40:24",1,"Define a new test tag to temporarily disable a test ""When engineers need to temporarily disable a JavaScript test, they have to update the YAML file for each suite the test runs under and explicitly blacklist it.    We should define a new tag (e.g. """"temporarily_disabled"""") that can be added to a test to quickly prevent it from running in all suites.    The new tag exclusion could be specified in all the suites configuration files (and the tag would be no different than any other tag) or could be implemented in resmoke.    ""","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-33936","03/15/2018 14:11:35",3,"3.6 nightly builds not available for download ""At https://www.mongodb.com/download-center#development there's a menu item for 3.6 nightly but the download link doesn't work. Also the [all binaries page|https://www.mongodb.org/dl/osx?_ga=2.203632720.1133726881.1521122429-282575863.1477067354&_gac=1.144900480.1520974309.EAIaIQobChMI_47T6Zbq2QIVRx6GCh2T0QmgEAAYASAAEgJkJPD_BwE] has links for 3.2-latest and 3.4-latest builds but no 3.6-latest.""","",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"SERVER-33926","03/16/2018 15:12:07",13,"Unattended installation fails when deselecting Compass ""h3. Summary  * Unattended installation documentation does not explicitly mention that Compass will be installed when using ADDLOCAL=""""all"""".  * Unattended installation does not appear to work unless Compass is selected.    h3. Details     The Install on Windows page of the mongodb manual provides a section describing [unattended installations|https://docs.mongodb.com/manual/tutorial/install-mongodb-on-windows/#unattended-installation].    When using ADDLOCAL=""""all"""", the installer downloads and installs Compass. I do not want Compass, so I uninstalled both Compass and mongo CE before re-installing using ADDLOCAL=""""Server,Client"""". This causes the installer to fail and roll back the entire installation.    ""","  MSI (s) (68:E0) [10:11:35:725]: Executing op: ActionStart(Name=InstallCompassScript,Description=Installing MongoDB Compass... (this may take a few minutes),)  MSI (s) (68:E0) [10:11:35:738]: Executing op: CustomActionSchedule(Action=InstallCompassScript,ActionType=1025,Source=BinaryData,Target=WixQuietExec64,CustomActionData=""""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"""" -NoLogo -NoProfile -NonInteractive -ExecutionPolicy Bypass -Command """"& '' ; exit $($Error.Count)"""")  MSI (s) (68:7C) [10:11:35:759]: Invoking remote custom action. DLL: C:\windows\Installer\MSI3154.tmp, Entrypoint: WixQuietExec64  MSI (s) (68:A0) [10:11:35:760]: Generating random cookie.  MSI (s) (68:A0) [10:11:35:769]: Created Custom Action Server with PID 7948 (0x1F0C).  MSI (s) (68:78) [10:11:35:826]: Running as a service.  MSI (s) (68:78) [10:11:35:830]: Hello, I'm your 32bit Impersonated custom action server.  WixQuietExec64:  The expression after '&' in a pipeline element produced an object that was not valid. It must result in a command   WixQuietExec64:  name, a script block, or a CommandInfo object.  WixQuietExec64:  At line:1 char:3  WixQuietExec64:  + & '' ; exit $($Error.Count)  WixQuietExec64:  +   ~~  WixQuietExec64:      + CategoryInfo          : InvalidOperation: (:String) , RuntimeException  WixQuietExec64:      + FullyQualifiedErrorId : BadExpression  WixQuietExec64:     WixQuietExec64:  Error 0x80070001: Command line returned an error.  WixQuietExec64:  Error 0x80070001: QuietExec64 Failed  WixQuietExec64:  Error 0x80070001: Failed in ExecCommon method  CustomAction InstallCompassScript returned actual error code 1603 (note this may not be 100% accurate if translation happened inside sandbox)  MSI (s) (68:E0) [10:11:36:320]: Note: 1: 2265 2:  3: -2147287035  MSI (s) (68:E0) [10:11:36:322]: User policy value 'DisableRollback' is 0  MSI (s) (68:E0) [10:11:36:322]: Machine policy value 'DisableRollback' is 0  Action ended 10:11:36: InstallFinalize. Return value 3.  ",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"SERVER-33978","03/19/2018 16:11:50",1,"References to sudo in evergreen.yml should use ${set_sudo} ""The {{generate compile expansions}} and {{umount shared scons directory}} functions reference sudo:      It should use the following form:    ""","              sudo umount /efs || umount /efs || true              ${set_sudo}            $sudo umount /efs || true  ",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-34144","03/20/2018 19:18:28",1,"Powercycle output improvements ""Two requests. I apologize if these should be separate tickets:  # Please log exactly what database and collection is being queried against for the canary checks. Also include the exact query and the criteria being used to verify the document is in the correct state (I think canary documents are insert only so the verification is an existence check).  # Please rename the powercycle replset name to `powercycle`. It is currently misspelled as `powercyle`. Bringing up a node as a replica set member that can be queried requires an exact string match on the `--replSet` name. It's easy to read the replset name as `powercycle` to only later learn it's misspelled.""","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-34075","03/22/2018 20:31:00",3,"powercycle_replication* must run replication recovery to observe canary documents ""SERVER-29213 will break the powercycle_replication tests ability to query for the canary document after a crash. As such, that patch is temporarily disabling them.    Specifically, after SERVER-29213, bringing a node up in standalone may result in stale data relative to what the node has accepted. The node has not lost the data, but simply, replication recovery needs to be done for the data to be queryable.    The powercycle tests bring a node back up to check for the canary document in standalone mode and the node is brought up on a different port than is used when running as a replica set member.    We suspect SERVER-34070 will make it easier to make the required changes to re-enable the powercycle_replication* tests. What's problematic is that running replication recovery requires starting the node up with the {{\-\-replSet}} option. However, a node running with {{\-\-replSet}} on a different port than in the replset config will not come up as a PRIMARY nor SECONDARY and thus not service reads.""","",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SERVER-34150","03/27/2018 20:18:15",5,"Create a passthrough that does clean shutdowns ""Recoverable rollback does work specifically to make fastcount correct across clean shutdown. A passthrough that does clean shutdowns on primaries and secondaries could catch some bugs here and around general data consistency.""","",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SERVER-34155","03/27/2018 20:28:14",2,"Add clean shutdowns to kill_secondaries and kill_primaries passthroughs ""Clean shutdowns leave the server in a different state then unclean shutdowns with respect to recover to a stable timestamp and are interesting by themselves. We do not have a lot of coverage around clean shutdowns and replication.""","",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SERVER-34198","03/29/2018 19:35:57",3,"Update content-type for gzip files ""The content-type for the gzip files we make available for download is {{application/x-gzip}}. This causes problems with some browsers that don't understand this content type.    According to [RFC6648|https://tools.ietf.org/html/rfc6648] the {{x-}} types are deprecated, and [RFC6713|https://tools.ietf.org/html/rfc6713] says the right type for gzip files is {{application/gzip}}.    The work in this ticket has two parts:  * Update evergreen.yml to use the right content type for new files  * Update the existing files to have the right content type""","",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"SERVER-34241","03/30/2018 22:56:44",1,"Remove the skipValidationNamespaces for config.transactions when WT-3998 is fixed ""Remove skipValidationNamespaces for config.transactions for the ValidateCollections hook in replica_sets_kill_primary_jscore_passthrough.yml""","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-34242","03/30/2018 23:07:24",5,"Enable causal consistency in concurrency_replication suite ""Either enable causal consistency in concurrency_replication, or create a separate suite with causal consistency enabled.     Causal consistency would allow us to run multi_statement_transaction_simple.js with varying writeConcerns, since we could use causal consistency to ensure that the worker threads read the writes performed during setup.""","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-34258","04/02/2018 21:13:00",5,"Error from mount_drives.sh on Windows ""The {{setfacl: No such file or directory}} error is observed when running mount_drives.sh on a windows remote instance:    ""","  [2018/04/02 12:27:48.862] Return code: 0 for command ['buildscripts/remote_operations.py', '--verbose', '--userHost', 'Administrator@10.122.9.230', '--sshConnectionOptions', '-i /cygdrive/c/data/mci/d50ca8d39e058ec1000e48604476e076/powercycle.pem -o GSSAPIAuthentication=no -o CheckHostIP=no -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=20 -o ConnectionAttempts=20', '--retries', '10', '--commands', """" bash mount_drives.sh -d 'd' -t ntfs -l 'e' -u Administrator:None; ls -ld /data/db /log; df; mount""""]  [2018/04/02 12:27:48.862] Warning: Permanently added '10.122.9.230' (ECDSA) to the list of known hosts.  [2018/04/02 12:27:48.862] Looking for drive 'd' to mount data  [2018/04/02 12:27:48.862] Looking for drive 'd' to mount data  [2018/04/02 12:27:48.862] Looking for drive 'd' to mount data  [2018/04/02 12:27:48.862] Looking for drive 'd' to mount data  [2018/04/02 12:27:48.862] Found drive  [2018/04/02 12:27:48.862] Junction created for c:\data <<===>> d:\data  [2018/04/02 12:27:48.862] setfacl: No such file or directory  [2018/04/02 12:27:48.862] ls: cannot access '/data/db': No such file or directory  [2018/04/02 12:27:48.862] ls: cannot access '/log': No such file or directory  [2018/04/02 12:27:48.862] Filesystem     1K-blocks     Used Available Use% Mounted on  [2018/04/02 12:27:48.862] C:/cygwin       67106812 49203748  17903064  74% /  [2018/04/02 12:27:48.862] D:             104855548    95076 104760472   1% /cygdrive/d  [2018/04/02 12:27:48.862] C:/cygwin/bin on /usr/bin type ntfs (binary,auto)  [2018/04/02 12:27:48.862] C:/cygwin/lib on /usr/lib type ntfs (binary,auto)  [2018/04/02 12:27:48.862] C:/cygwin on / type ntfs (binary,auto)  [2018/04/02 12:27:48.862] C: on /cygdrive/c type ntfs (binary,posix=0,user,noumount,auto)  [2018/04/02 12:27:48.862] D: on /cygdrive/d type ntfs (binary,posix=0,user,noumount,auto)  ",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-34298","04/04/2018 15:31:51",1,"PeriodicKillSecondaries will still run after_suite following an after_test failure ""After the PeriodicKillSecondaries hook runs it resets its {{_start_time}} variable but when the underlying test fails, this step is bypassed causing the following {{after_suite}} that checks the variable to run.""","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-34306","04/04/2018 17:38:28",1,"validate_collections.js hook should report node that failed validation ""When reporting a failure, it can be hard to trace back which node the validation failed on. E.g:  ""","  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.107+0000 connecting to: mongodb://localhost:23500,localhost:23501,localhost:23502/?replicaSet=rs  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.125+0000 Collection validation failed with response: {  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.134+0000  """"ns"""" : """"config.transactions"""",  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.134+0000  """"nInvalidDocuments"""" : NumberLong(0),  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.163+0000  """"nrecords"""" : 8,  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.164+0000  """"nIndexes"""" : 1,  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.187+0000  """"keysPerIndex"""" : {  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.189+0000   """"config.transactions.$_id_"""" : 9  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.191+0000  },  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.208+0000  """"indexDetails"""" : {  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.210+0000   """"config.transactions.$_id_"""" : {  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.211+0000    """"valid"""" : false  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.214+0000   }  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.232+0000  },  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.236+0000  """"valid"""" : false,  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.249+0000  """"warnings"""" : [ ],  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.249+0000  """"errors"""" : [  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.256+0000   """"one or more indexes contain invalid index entries.""""  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.261+0000  ],  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.300+0000  """"advice"""" : """"A corrupt namespace has been detected. See http://dochub.mongodb.org/core/data-recovery for recovery steps."""",  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.315+0000  """"ok"""" : 1,  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.320+0000  """"operationTime"""" : Timestamp(1522339379, 8),  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.331+0000  """"$clusterTime"""" : {  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.357+0000   """"clusterTime"""" : Timestamp(1522339379, 8),  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.374+0000   """"signature"""" : {  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.379+0000    """"hash"""" : BinData(0,""""AAAAAAAAAAAAAAAAAAAAAAAAAAA=""""),  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.391+0000    """"keyId"""" : NumberLong(0)  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.401+0000   }  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.431+0000  }  [ValidateCollections:job14:explain5:ValidateCollections] 2018-03-29T16:03:00.440+0000 }  ",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
